pos_ratio:50%-pos:1.0-neg:0.021882,1,0.4750000000000003,0.4700000000000003,0.4900000000000003,0.4850000000000003,0.5150000000000003,0.5100000000000003,0.49500000000000033,0.4600000000000003,0.4850000000000003,0.4800000000000003,0.4550000000000003,0.5050000000000003,0.4900000000000003,0.4700000000000003,0.5100000000000003,0.4750000000000003,0.49500000000000033,0.4900000000000003,0.4850000000000003,0.5000000000000003,0.4900000000000003,0.49500000000000033,0.49500000000000033,0.4800000000000003,0.4900000000000003,0.49500000000000033,0.4750000000000003,0.49500000000000033,0.4850000000000003,0.49500000000000033,0.4500000000000003,0.4900000000000003,0.4850000000000003,0.4700000000000003,0.4900000000000003,0.4850000000000003,0.4800000000000003,0.4750000000000003,0.4750000000000003,0.4850000000000003,0.4800000000000003,0.4700000000000003,0.4800000000000003,0.4650000000000003,0.4900000000000003,0.49500000000000033,0.4550000000000003,0.4750000000000003,0.4650000000000003,0.4550000000000003
pos_ratio:10%-pos:1.0-neg:0.1969,0,0.09500000000000001,0.09500000000000001,0.10000000000000002,0.09500000000000001,0.09000000000000001,0.09500000000000001,0.10000000000000002,0.09000000000000001,0.09500000000000001,0.10500000000000002,0.09000000000000001,0.10000000000000002,0.10500000000000002,0.10000000000000002,0.09500000000000001,0.10000000000000002,0.10500000000000002,0.09500000000000001,0.09000000000000001,0.10500000000000002,0.10500000000000002,0.085,0.10000000000000002,0.10000000000000002,0.11000000000000003,0.10000000000000002,0.10000000000000002,0.09000000000000001,0.09500000000000001,0.10500000000000002,0.09500000000000001,0.10500000000000002,0.10500000000000002,0.10000000000000002,0.09000000000000001,0.11000000000000003,0.10000000000000002,0.10000000000000002,0.09500000000000001,0.09500000000000001,0.10000000000000002,0.10000000000000002,0.09500000000000001,0.09000000000000001,0.11000000000000003,0.11000000000000003,0.10000000000000002,0.10500000000000002,0.10000000000000002,0.09500000000000001
pos_ratio:40%-pos:1.0-neg:0.03282,1,0.38500000000000023,0.41000000000000025,0.41000000000000025,0.39000000000000024,0.3650000000000002,0.40000000000000024,0.38500000000000023,0.40000000000000024,0.3700000000000002,0.38500000000000023,0.39000000000000024,0.41000000000000025,0.39000000000000024,0.39000000000000024,0.40000000000000024,0.39000000000000024,0.3750000000000002,0.38500000000000023,0.3700000000000002,0.39000000000000024,0.39000000000000024,0.39000000000000024,0.3650000000000002,0.3800000000000002,0.3750000000000002,0.39000000000000024,0.3650000000000002,0.39000000000000024,0.3700000000000002,0.38500000000000023,0.38500000000000023,0.3800000000000002,0.40000000000000024,0.39000000000000024,0.3800000000000002,0.38500000000000023,0.39000000000000024,0.39500000000000024,0.3800000000000002,0.40000000000000024,0.40500000000000025,0.3800000000000002,0.3700000000000002,0.3650000000000002,0.41000000000000025,0.40500000000000025,0.3800000000000002,0.3550000000000002,0.39500000000000024,0.39500000000000024
pos_ratio:30%-pos:1.0-neg:0.05106,1,0.29500000000000015,0.3300000000000002,0.24500000000000013,0.30500000000000016,0.29500000000000015,0.31000000000000016,0.30000000000000016,0.30000000000000016,0.31500000000000017,0.29500000000000015,0.3200000000000002,0.28000000000000014,0.28500000000000014,0.29500000000000015,0.31000000000000016,0.27500000000000013,0.29500000000000015,0.30500000000000016,0.30000000000000016,0.31000000000000016,0.30000000000000016,0.31000000000000016,0.29500000000000015,0.27000000000000013,0.30000000000000016,0.30000000000000016,0.27500000000000013,0.31000000000000016,0.29500000000000015,0.29000000000000015,0.29500000000000015,0.30500000000000016,0.29000000000000015,0.30500000000000016,0.30000000000000016,0.31000000000000016,0.28000000000000014,0.29000000000000015,0.2600000000000001,0.31000000000000016,0.30500000000000016,0.30000000000000016,0.29000000000000015,0.29000000000000015,0.30500000000000016,0.30500000000000016,0.31000000000000016,0.29500000000000015,0.30000000000000016,0.30000000000000016
pos_ratio:90%-pos:1.0-neg:0.0024314,2,0.8600000000000007,0.8700000000000007,0.9000000000000007,0.8900000000000007,0.8800000000000007,0.8850000000000007,0.8850000000000007,0.8650000000000007,0.8600000000000007,0.8750000000000007,0.8750000000000007,0.8850000000000007,0.8800000000000007,0.8800000000000007,0.8650000000000007,0.8850000000000007,0.8750000000000007,0.8750000000000007,0.8900000000000007,0.8400000000000006,0.8650000000000007,0.8650000000000007,0.8650000000000007,0.8600000000000007,0.8700000000000007,0.8500000000000006,0.8650000000000007,0.8450000000000006,0.8800000000000007,0.8600000000000007,0.8700000000000007,0.8700000000000007,0.8600000000000007,0.8350000000000006,0.8350000000000006,0.8600000000000007,0.8200000000000006,0.8550000000000006,0.8450000000000006,0.8450000000000006,0.8550000000000006,0.8700000000000007,0.8550000000000006,0.8600000000000007,0.8350000000000006,0.8450000000000006,0.8200000000000006,0.8200000000000006,0.8400000000000006,0.8200000000000006
pos_ratio:80%-pos:1.0-neg:0.0054707,2,0.8150000000000006,0.7750000000000006,0.7450000000000006,0.8050000000000006,0.7500000000000006,0.7700000000000006,0.7750000000000006,0.7750000000000006,0.7400000000000005,0.7800000000000006,0.7700000000000006,0.7950000000000006,0.7600000000000006,0.7600000000000006,0.7800000000000006,0.7650000000000006,0.7550000000000006,0.7750000000000006,0.7650000000000006,0.7650000000000006,0.7800000000000006,0.7700000000000006,0.7650000000000006,0.7600000000000006,0.7650000000000006,0.7700000000000006,0.7500000000000006,0.7600000000000006,0.7550000000000006,0.7500000000000006,0.7800000000000006,0.7700000000000006,0.7500000000000006,0.7700000000000006,0.7650000000000006,0.7700000000000006,0.7500000000000006,0.7750000000000006,0.7450000000000006,0.7550000000000006,0.7700000000000006,0.7650000000000006,0.7450000000000006,0.7700000000000006,0.7450000000000006,0.7200000000000005,0.7450000000000006,0.7400000000000005,0.7600000000000006,0.7500000000000006
pos_ratio:20%-pos:1.0-neg:0.087531,1,0.24500000000000013,0.18000000000000008,0.19000000000000009,0.1950000000000001,0.2000000000000001,0.2100000000000001,0.19000000000000009,0.19000000000000009,0.2200000000000001,0.1950000000000001,0.2050000000000001,0.2000000000000001,0.2100000000000001,0.2000000000000001,0.2100000000000001,0.18000000000000008,0.2000000000000001,0.2100000000000001,0.2100000000000001,0.2000000000000001,0.18000000000000008,0.18000000000000008,0.2050000000000001,0.2000000000000001,0.22500000000000012,0.19000000000000009,0.1950000000000001,0.2050000000000001,0.2050000000000001,0.18000000000000008,0.1950000000000001,0.17500000000000007,0.2000000000000001,0.19000000000000009,0.2050000000000001,0.1950000000000001,0.19000000000000009,0.18500000000000008,0.2000000000000001,0.18000000000000008,0.2000000000000001,0.2050000000000001,0.1950000000000001,0.18500000000000008,0.2000000000000001,0.1950000000000001,0.22500000000000012,0.2000000000000001,0.1950000000000001,0.2000000000000001
pos_ratio:70%-pos:1.0-neg:0.009378,2,0.6700000000000005,0.6700000000000005,0.6700000000000005,0.6750000000000005,0.6850000000000005,0.6700000000000005,0.6500000000000005,0.7200000000000005,0.7100000000000005,0.6650000000000005,0.6850000000000005,0.6750000000000005,0.6700000000000005,0.6650000000000005,0.6850000000000005,0.6750000000000005,0.6650000000000005,0.6800000000000005,0.6700000000000005,0.6600000000000005,0.6550000000000005,0.6350000000000005,0.6500000000000005,0.6600000000000005,0.6650000000000005,0.6600000000000005,0.6500000000000005,0.6550000000000005,0.6350000000000005,0.6350000000000005,0.6650000000000005,0.6650000000000005,0.6650000000000005,0.6500000000000005,0.6950000000000005,0.6750000000000005,0.6550000000000005,0.6450000000000005,0.6750000000000005,0.6450000000000005,0.6600000000000005,0.6500000000000005,0.6700000000000005,0.6500000000000005,0.6400000000000005,0.6450000000000005,0.6400000000000005,0.6350000000000005,0.6350000000000005,0.6200000000000004
pos_ratio:60%-pos:1.0-neg:0.0145885,2,0.5850000000000004,0.5650000000000004,0.6150000000000004,0.6350000000000005,0.6050000000000004,0.6150000000000004,0.6150000000000004,0.6000000000000004,0.5850000000000004,0.5850000000000004,0.5750000000000004,0.5800000000000004,0.5600000000000004,0.5650000000000004,0.5500000000000004,0.5450000000000004,0.5600000000000004,0.5850000000000004,0.5850000000000004,0.5600000000000004,0.5550000000000004,0.5800000000000004,0.5900000000000004,0.6000000000000004,0.5450000000000004,0.5750000000000004,0.5700000000000004,0.5650000000000004,0.5850000000000004,0.5700000000000004,0.5550000000000004,0.5600000000000004,0.5900000000000004,0.5800000000000004,0.5650000000000004,0.5600000000000004,0.5800000000000004,0.5850000000000004,0.5600000000000004,0.5850000000000004,0.5700000000000004,0.5800000000000004,0.5900000000000004,0.5850000000000004,0.5750000000000004,0.5700000000000004,0.5500000000000004,0.5900000000000004,0.5550000000000004,0.5550000000000004
pos_ratio:50%-pos:1.0-neg:0.021882,2,0.4500000000000003,0.4850000000000003,0.5000000000000003,0.5050000000000003,0.5050000000000003,0.5000000000000003,0.4650000000000003,0.4650000000000003,0.5050000000000003,0.4750000000000003,0.4700000000000003,0.4750000000000003,0.4700000000000003,0.5050000000000003,0.4800000000000003,0.4750000000000003,0.4850000000000003,0.4650000000000003,0.4700000000000003,0.4800000000000003,0.4600000000000003,0.4700000000000003,0.49500000000000033,0.4550000000000003,0.4800000000000003,0.5100000000000003,0.4750000000000003,0.5050000000000003,0.4650000000000003,0.4650000000000003,0.4800000000000003,0.4750000000000003,0.4750000000000003,0.4600000000000003,0.4600000000000003,0.4650000000000003,0.4600000000000003,0.4800000000000003,0.4900000000000003,0.4600000000000003,0.4650000000000003,0.4750000000000003,0.4850000000000003,0.4350000000000003,0.4650000000000003,0.49500000000000033,0.4750000000000003,0.4550000000000003,0.4800000000000003,0.4650000000000003
pos_ratio:40%-pos:1.0-neg:0.03282,2,0.38500000000000023,0.3700000000000002,0.42500000000000027,0.41500000000000026,0.39000000000000024,0.3750000000000002,0.39500000000000024,0.40500000000000025,0.42000000000000026,0.41000000000000025,0.40000000000000024,0.41500000000000026,0.40000000000000024,0.42000000000000026,0.38500000000000023,0.38500000000000023,0.39000000000000024,0.39500000000000024,0.40500000000000025,0.40000000000000024,0.3800000000000002,0.3800000000000002,0.38500000000000023,0.3750000000000002,0.39500000000000024,0.39000000000000024,0.41000000000000025,0.40000000000000024,0.41500000000000026,0.3750000000000002,0.39500000000000024,0.39000000000000024,0.40000000000000024,0.39500000000000024,0.39000000000000024,0.39500000000000024,0.39500000000000024,0.38500000000000023,0.41500000000000026,0.40500000000000025,0.39500000000000024,0.39000000000000024,0.40500000000000025,0.39500000000000024,0.39500000000000024,0.40500000000000025,0.41500000000000026,0.39000000000000024,0.38500000000000023,0.3650000000000002
pos_ratio:5%-pos:1.0-neg:0.4158,0,0.049999999999999996,0.04,0.05499999999999999,0.049999999999999996,0.035,0.04,0.045,0.05499999999999999,0.049999999999999996,0.045,0.049999999999999996,0.049999999999999996,0.04,0.049999999999999996,0.04,0.04,0.04,0.045,0.04,0.045,0.05499999999999999,0.04,0.045,0.04,0.04,0.045,0.04,0.045,0.045,0.04,0.04,0.04,0.045,0.045,0.04,0.049999999999999996,0.04,0.045,0.045,0.045,0.049999999999999996,0.045,0.04,0.04,0.045,0.049999999999999996,0.049999999999999996,0.045,0.045,0.045
pos_ratio:90%-pos:1.0-neg:0.0024314,3,0.8650000000000007,0.9000000000000007,0.8850000000000007,0.8850000000000007,0.8900000000000007,0.8700000000000007,0.8650000000000007,0.8450000000000006,0.8800000000000007,0.8850000000000007,0.8950000000000007,0.8750000000000007,0.8900000000000007,0.8950000000000007,0.8700000000000007,0.8800000000000007,0.8650000000000007,0.8800000000000007,0.8700000000000007,0.8900000000000007,0.8550000000000006,0.8550000000000006,0.8550000000000006,0.8400000000000006,0.8850000000000007,0.8700000000000007,0.8750000000000007,0.8650000000000007,0.8850000000000007,0.8600000000000007,0.8600000000000007,0.8500000000000006,0.8700000000000007,0.8600000000000007,0.8550000000000006,0.8700000000000007,0.8350000000000006,0.8550000000000006,0.8450000000000006,0.8600000000000007,0.8650000000000007,0.8550000000000006,0.8600000000000007,0.8600000000000007,0.8600000000000007,0.8450000000000006,0.8700000000000007,0.8450000000000006,0.8450000000000006,0.8550000000000006
pos_ratio:80%-pos:1.0-neg:0.0054707,3,0.7800000000000006,0.7750000000000006,0.7700000000000006,0.7350000000000005,0.7850000000000006,0.7800000000000006,0.7450000000000006,0.7650000000000006,0.7650000000000006,0.7750000000000006,0.7800000000000006,0.7650000000000006,0.7650000000000006,0.7650000000000006,0.7550000000000006,0.7700000000000006,0.7700000000000006,0.7850000000000006,0.7700000000000006,0.7600000000000006,0.7550000000000006,0.7600000000000006,0.7900000000000006,0.7650000000000006,0.7550000000000006,0.7550000000000006,0.7400000000000005,0.7500000000000006,0.8050000000000006,0.7650000000000006,0.7450000000000006,0.7700000000000006,0.7600000000000006,0.7450000000000006,0.7450000000000006,0.7450000000000006,0.7500000000000006,0.7300000000000005,0.7550000000000006,0.7550000000000006,0.7350000000000005,0.7550000000000006,0.7450000000000006,0.7450000000000006,0.7500000000000006,0.7500000000000006,0.7550000000000006,0.7300000000000005,0.7250000000000005,0.7350000000000005
pos_ratio:30%-pos:1.0-neg:0.05106,2,0.29000000000000015,0.27000000000000013,0.2650000000000001,0.30500000000000016,0.30000000000000016,0.2600000000000001,0.30500000000000016,0.28500000000000014,0.29500000000000015,0.30500000000000016,0.29000000000000015,0.30000000000000016,0.30500000000000016,0.2550000000000001,0.30500000000000016,0.29500000000000015,0.30500000000000016,0.29000000000000015,0.30000000000000016,0.2650000000000001,0.27500000000000013,0.29000000000000015,0.30000000000000016,0.29500000000000015,0.29500000000000015,0.28000000000000014,0.30000000000000016,0.31000000000000016,0.29500000000000015,0.30500000000000016,0.28500000000000014,0.28000000000000014,0.30000000000000016,0.31000000000000016,0.30500000000000016,0.27500000000000013,0.30500000000000016,0.28500000000000014,0.29500000000000015,0.28500000000000014,0.30000000000000016,0.30500000000000016,0.30500000000000016,0.31500000000000017,0.31000000000000016,0.29000000000000015,0.29500000000000015,0.28500000000000014,0.29500000000000015,0.29500000000000015
pos_ratio:70%-pos:1.0-neg:0.009378,3,0.6650000000000005,0.6350000000000005,0.7250000000000005,0.6450000000000005,0.6600000000000005,0.6650000000000005,0.7100000000000005,0.6550000000000005,0.6900000000000005,0.6800000000000005,0.6800000000000005,0.7000000000000005,0.6700000000000005,0.6600000000000005,0.6800000000000005,0.6500000000000005,0.6550000000000005,0.6450000000000005,0.6650000000000005,0.6950000000000005,0.6350000000000005,0.6550000000000005,0.6800000000000005,0.6800000000000005,0.6550000000000005,0.6550000000000005,0.6750000000000005,0.6650000000000005,0.6500000000000005,0.6800000000000005,0.6400000000000005,0.6800000000000005,0.6500000000000005,0.6600000000000005,0.6500000000000005,0.6600000000000005,0.6700000000000005,0.6650000000000005,0.6500000000000005,0.6650000000000005,0.6550000000000005,0.6650000000000005,0.6650000000000005,0.6600000000000005,0.6700000000000005,0.6500000000000005,0.6550000000000005,0.6700000000000005,0.6600000000000005,0.6550000000000005
pos_ratio:60%-pos:1.0-neg:0.0145885,3,0.6000000000000004,0.5700000000000004,0.5700000000000004,0.5750000000000004,0.5850000000000004,0.5550000000000004,0.5850000000000004,0.5850000000000004,0.5800000000000004,0.5500000000000004,0.5800000000000004,0.5800000000000004,0.5950000000000004,0.5800000000000004,0.5950000000000004,0.5850000000000004,0.5700000000000004,0.5950000000000004,0.5800000000000004,0.5800000000000004,0.5850000000000004,0.5950000000000004,0.5600000000000004,0.5700000000000004,0.5700000000000004,0.5700000000000004,0.5650000000000004,0.5900000000000004,0.5900000000000004,0.5750000000000004,0.5800000000000004,0.5700000000000004,0.5550000000000004,0.5800000000000004,0.5750000000000004,0.5800000000000004,0.5700000000000004,0.5700000000000004,0.5750000000000004,0.5900000000000004,0.5550000000000004,0.5600000000000004,0.5600000000000004,0.5650000000000004,0.5850000000000004,0.5900000000000004,0.5800000000000004,0.5650000000000004,0.5750000000000004,0.5750000000000004
